Manaus;1302603;6.888706230478386
Uarini;1304260;4.69538909742843
Japurá;1302108;3.562205126025419
Alvarães;1300029;4.7986258230747225
Codajás;1301308;5.812330952215825
Autazes;1300300;6.289294960789471
Borba;1300805;6.052211590539811
Juruti;1503903;7.2542196831991745
Monte Alegre;1504802;6.880788177339902
Itacoatiara;1301902;7.051280972613698
Belém;1501402;4.802200320880132
Baião;1501204;4.310889357543335
Mocajuba;1504604;4.363636363636365
Cametá;1502103;4.446991404011463
Breves;1501808;5.211778240726349
Almeirim;1500503;6.557233393318211
Maraã;1302801;3.8445800266067263
Prainha;1506005;6.760890609874156
Coari;1301209;5.36989812263728
Alenquer;1500404;6.50052356020943
Gurupá;1503101;6.20754018220873
Parintins;1303403;7.217050592034448
São Sebastião da Boa Vista;1507706;5.03790087463557
Santarém;1506807;7.0724050632911455
Canutama;1300904;1.6641283520149328
Óbidos;1505106;7.158488148622687
Beruri;1300631;5.955021849575443
Tapauá;1304104;3.0674743334004355
Lábrea;1302405;1.3543304541745105
Anajás;1500701;3.9327092278454314
Laranjal do Jari;1600279;5.905714889718838
Vitória do Jari;1600808;5.75012006861064
Humaitá;1301704;3.768345323741008
Porto de Moz;1505908;6.456205223018264
Macapá;1600303;4.996154877939733
Barcarena;1501303;4.688559440559444
Oeiras do Pará;1505205;4.710828813130604
Rio Grande;4315602;287.9999999999918
São José do Norte;4318507;287.9999999999918
Nova Olinda do Norte;1303106;6.405625406045789
Porto Velho;1100205;3.777857915614858
Caapiranga;1300839;6.174838828513536
Afuá;1500305;5.128223955943096
Muaná;1504901;4.109141722438775
Novo Aripuanã;1303304;5.488588362421827
Faro;1503002;6.176659173821721
Nhamundá;1303007;6.133265029821799
Urucurituba;1304401;6.803978079967538
Terra Santa;1507979;6.687253141831237
Maués;1302900;5.675933764518643
Itaparica;2916104;104.7272727272734
Salvador;2927408;164.57142857142992
Itapiranga;4208401;345.5999999999902
Pinheirinho do Vale;4314498;345.5999999999902
Acará;1500206;4.504837669318429
Santana;1600600;5.802471700072701
Traipu;2709202;144.0000000000005
Gararu;2802403;144.0000000000005
Manicoré;1302702;4.951581932586932
Bagre;1501105;4.929447401699855
Altamira;1500602;2.641827036739327
Vitória do Xingu;1508357;5.99099292301094
Tefé;1304203;4.851403762662811
Juruá;1302207;3.8224857468643116
Portel;1505809;5.033967024056225
Melgaço;1504505;5.063162664250118
Oriximiná;1505304;7.130168453292503
Senador José Porfírio;1507805;6.124077457069792
Areia Branca;2401107;287.9999999999918
Grossos;2404408;287.9999999999918
Anori;1300102;5.917390383393355
Abaetetuba;1500107;4.0705230948564814
Careiro da Várzea;1301159;6.431926323867997
Curralinho;1502806;4.919897854354401
Vera Cruz;2933208;115.20000000000114
Tabatinga;1304062;3.7577007577456003
Benjamin Constant;1300607;3.709795936434867
Fonte Boa;1301605;4.745908601846086
Tucumã;1508084;4.187678009293962
Iranduba;1301852;6.729404207483537
Chaves;1502509;4.769270166453267
Salvaterra;1506302;4.504837669318429
Tucuruí;1508100;3.854127385605888
Humberto de Campos;2105005;45.4736842105264
São José de Ribamar;2111201;45.4736842105264
Icatu;2105104;27.870967741935555
Novo Airão;1303205;5.791845196959231
Penedo;2706703;431.9999999999877
Santana do São Francisco;2806404;431.9999999999877
Amaturá;1300060;4.424220028506577
Manacapuru;1302504;6.55492550154472
Jutaí;1302306;5.098430465993432
Manaquiri;1302553;6.436372014438215
São Paulo de Olivença;1303908;4.180575647229016
Itaguatins;1710706;50.823529411764696
Imperatriz;2105302;61.71428571428565
Alcântara;2100204;95.99999999999932
São Luís;2111300;95.99999999999932
Piaçabuçu;2706802;287.9999999999918
Brejo Grande;2800704;287.9999999999918
Pilão Arcado;2924405;28.79999999999992
Xique-Xique;2933604;28.79999999999992
Marabá;1504208;34.559999999999945
Santo Antônio do Içá;1303700;4.554040102157259
Itapiranga;1302009;7.087057629698541
Carauari;1301001;3.2918810636710014
Angra dos Reis;3300100;107.99999999999952
Mangaratiba;3302601;107.99999999999952
Aveiro;1501006;6.188746123172359
Santa Cruz do Arari;1506401;4.128066200374348
Ponta de Pedras;1505700;4.6119304424389185
Limoeiro do Ajuru;1504000;4.306459071990138
Curuá;1502855;6.092247301275764
Guaraqueçaba;4109500;57.59999999999984
Paranaguá;4118204;57.59999999999984
Tonantins;1304237;4.688559440559443
Remanso;2926004;72.00000000000026
Sento Sé;2930204;72.00000000000026
Itaituba;1503606;5.7035524703960885
Anamã;1300086;6.124524992692202
Urucará;1304302;7.1682846512423595
São Gabriel da Cachoeira;1303809;3.417108374785943
Cruzeiro do Sul;1200203;21.07317073170731
Marechal Thaumaturgo;1200351;10.40963855421686
Barcelos;1300409;4.737056296631248
Porto Real do Colégio;2707503;1079.9999999999175
Propriá;2805703;1079.9999999999175
Imaruí;4207205;431.9999999999877
Laguna;4209409;431.9999999999877
São Sebastião do Uatumã;1303957;7.1511583258671445
Cachoeira do Arari;1502004;4.443219170819639
Boa Vista do Ramos;1300680;7.06435706157543
Viseu;1508308;246.85714285714937
Carutapera;2102903;246.85714285714937
Santa Isabel do Rio Negro;1303601;3.97646612260391
Porto Walter;1200393;15.157894736842117
Barreirinha;1300508;7.084062381133519
Primeira Cruz;2109403;41.1428571428571
Ipixuna;1301803;13.29230769230768
Soure;1507904;4.504837669318429
